Date,Open,High,Low,Close  
2021-12-02 00:00:00-05:00,29.707.674,30.147.597,29.638.668,29.949.202
2021-02-16 00:00:00-05:00,30.061.337,30.069.965,29.811.188,29.923.323
2021-02-17 00:00:00-05:00,29.819.819,30.190.734,29.724.933,30.095.848
2021-02-18 00:00:00-05:00,30.000.958,30.087.219,29.776.685,29.811.190
2021-02-19 00:00:00-05:00,29.897.442,29.914.694,29.673.169,29.707.670
2021-02-22 00:00:00-05:00,29.612.789,29.647.290,29.362.636,29.552.404
2021-02-23 00:00:00-05:00,29.328.137,29.492.028,29.052.108,29.250.504
2021-02-24 00:00:00-05:00,29.215.998,29.371.265,29.043.479,29.112.488
2021-02-25 00:00:00-05:00,29.172.871,29.423.023,28.931.346,29.172.871
2021-02-26 00:00:00-05:00,29.190.118,29.241.875,28.776.074,28.888.212
2021-01-03 00:00:00-05:00,28.974.474,29.267.755,28.905.465,29.060.732
2021-02-03 00:00:00-05:00,29.052.107,29.233.250,28.896.840,28.905.464
2021-03-03 00:00:00-05:00,28.905.461,29.716.300,28.845.080,29.664.543
2021-04-03 00:00:00-05:00,29.552.406,30.268.359,29.190.119,29.500.652
2021-05-03 00:00:00-05:00,29.578.285,29.802.558,29.293.628,29.664.543
2021-08-03 00:00:00-05:00,29.742.181,30.078.591,29.612.794,29.630.043
2021-09-03 00:00:00-05:00,29.793.934,30.061.336,29.707.673,29.716.301
2021-10-03 00:00:00-05:00,29.880.194,30.311.490,29.776.684,30.130.346
2021-11-03 00:00:00-05:00,30.251.114,30.294.243,29.897.451,29.940.580
2021-12-03 00:00:00-05:00,29.811.187,30.173.474,29.768.055,30.138.969
2021-03-15 00:00:00-04:00,30.199.355,30.561.646,30.156.226,30.544.394
2021-03-16 00:00:00-04:00,30.596.145,30.932.556,30.458.131,30.906.679
2021-03-17 00:00:00-04:00,30.906.682,31.018.816,30.294.239,30.872.177
2021-03-18 00:00:00-04:00,30.647.898,31.027.440,30.639.273,30.854.921
2021-03-19 00:00:00-04:00,30.837.673,30.898.054,30.596.148,30.647.902
2021-03-22 00:00:00-04:00,30.604.770,31.061.942,30.501.260,31.053.318
2021-03-23 00:00:00-04:00,30.898.050,30.992.936,30.466.754,30.501.259
2021-03-24 00:00:00-04:00,30.604.777,30.992.944,30.509.892,30.716.915
2021-03-25 00:00:00-04:00,30.751.414,30.872.177,30.406.376,30.768.663
2021-03-26 00:00:00-04:00,30.777.289,31.303.471,30.742.785,31.268.967
2021-03-29 00:00:00-04:00,31.079.207,31.691.650,30.967.072,31.588.137
2021-03-30 00:00:00-04:00,31.562.254,31.596.759,31.070.577,31.148.211
2021-03-31 00:00:00-04:00,31.182.709,31.424.234,31.087.823,31.251.715
2021-01-04 00:00:00-04:00,31.312.099,31.441.490,31.070.575,31.312.099
2021-05-04 00:00:00-04:00,31.432.858,31.544.996,31.139.577,31.294.844
2021-06-04 00:00:00-04:00,31.277.594,31.398.360,31.053.322,31.096.451
2021-07-04 00:00:00-04:00,31.079.191,31.260.338,30.846.291,30.975.681
2021-08-04 00:00:00-04:00,31.018.812,31.182.707,30.941.179,31.018.812
2021-09-04 00:00:00-04:00,30.967.059,31.752.018,30.967.059,31.570.871
2021-12-04 00:00:00-04:00,31.467.368,31.941.793,31.337.981,31.890.039
2021-04-13 00:00:00-04:00,32.269.576,32.476.600,31.821.028,32.053.928
2021-04-14 00:00:00-04:00,32.062.553,32.243.700,31.881.410,32.062.553
2021-04-15 00:00:00-04:00,32.140.179,32.554.226,32.140.179,32.433.460
2021-04-16 00:00:00-04:00,32.666.365,33.382.318,32.614.611,33.270.180
2021-04-19 00:00:00-04:00,33.296.058,33.606.592,33.063.161,33.580.715
2021-04-20 00:00:00-04:00,33.425.448,33.848.120,33.425.448,33.666.973
2021-04-21 00:00:00-04:00,33.761.864,34.219.037,33.753.239,34.098.274
2021-04-22 00:00:00-04:00,34.055.140,34.072.392,33.227.052,33.330.563
2021-04-23 00:00:00-04:00,33.321.936,33.494.455,33.149.417,33.347.813
2021-04-26 00:00:00-04:00,33.408.199,33.416.827,33.201.179,33.365.070
2021-04-27 00:00:00-04:00,33.218.429,33.304.690,33.080.414,33.166.676
2021-04-28 00:00:00-04:00,33.244.307,33.589.342,33.227.055,33.477.207
2021-04-29 00:00:00-04:00,33.632.469,33.641.093,33.045.906,33.296.055
2021-04-30 00:00:00-04:00,33.209.801,33.554.839,33.201.177,33.339.191
2021-03-05 00:00:00-04:00,33.675.592,34.365.665,33.606.583,34.357.040
2021-04-05 00:00:00-04:00,34.503.685,34.650.324,34.012.008,34.460.556
2021-05-05 00:00:00-04:00,34.658.953,35.443.912,33.580.713,34.477.810
2021-06-05 00:00:00-04:00,33.519.618,34.172.937,33.066.649,34.138.092
2021-07-05 00:00:00-04:00,34.016.137,34.730.432,34.016.137,34.477.818
2021-10-05 00:00:00-04:00,34.695.590,35.087.579,34.652.033,34.721.722
2021-11-05 00:00:00-04:00,34.564.920,34.904.645,34.172.928,34.277.458
2021-12-05 00:00:00-04:00,34.355.862,34.773.986,34.242.623,34.573.635
2021-05-13 00:00:00-04:00,34.408.117,35.087.568,34.408.117,34.930.771
2021-05-14 00:00:00-04:00,35.052.737,35.122.422,34.773.984,34.861.095
2021-05-17 00:00:00-04:00,34.904.651,35.192.113,34.852.384,34.939.495
2021-05-18 00:00:00-04:00,35.000.469,35.148.553,34.695.588,34.887.226
2021-05-19 00:00:00-04:00,34.756.559,34.756.559,34.347.145,34.695.583
2021-05-20 00:00:00-04:00,34.608.475,35.061.443,34.599.766,34.948.200
2021-05-21 00:00:00-04:00,35.026.600,35.366.325,34.765.273,34.800.117
2021-05-24 00:00:00-04:00,34.913.361,34.965.624,34.652.030,34.678.165
2021-05-25 00:00:00-04:00,34.686.881,34.721.726,34.181.650,34.260.048
2021-05-26 00:00:00-04:00,34.225.199,34.233.909,33.780.941,33.902.893
2021-05-27 00:00:00-04:00,33.946.451,34.129.379,33.624.144,33.667.702
2021-05-28 00:00:00-04:00,33.754.815,33.990.010,33.693.838,33.737.392
2021-01-06 00:00:00-04:00,33.920.301,33.972.567,33.519.599,33.537.022
2021-02-06 00:00:00-04:00,33.658.985,33.911.602,33.571.877,33.789.650
2021-03-06 00:00:00-04:00,33.763.510,34.007.418,33.650.270,33.946.442
2021-04-06 00:00:00-04:00,34.016.134,34.408.126,33.990.002,34.103.245
2021-07-06 00:00:00-04:00,34.042.273,34.495.238,33.946.453,33.963.875
2021-08-06 00:00:00-04:00,34.033.560,34.068.405,33.519.616,33.841.919
2021-09-06 00:00:00-04:00,33.972.580,34.704.297,33.955.158,34.678.165
2021-10-06 00:00:00-04:00,34.756.566,35.470.861,34.747.853,35.436.016
2021-11-06 00:00:00-04:00,35.418.598,35.427.307,34.800.123,34.974.342
2021-06-14 00:00:00-04:00,34.869.805,34.904.649,34.303.597,34.521.370
2021-06-15 00:00:00-04:00,34.591.053,34.704.296,34.312.304,34.486.523
2021-06-16 00:00:00-04:00,34.512.651,34.704.292,34.216.480,34.233.902
2021-06-17 00:00:00-04:00,34.207.773,34.486.522,34.033.554,34.390.701
2021-06-18 00:00:00-04:00,34.233.909,34.355.861,33.711.255,33.807.076
2021-06-21 00:00:00-04:00,33.868.045,34.390.699,33.868.045,34.338.432
2021-06-22 00:00:00-04:00,34.329.729,34.573.634,34.199.064,34.503.948
2021-06-23 00:00:00-04:00,34.521.367,34.547.499,33.955.156,34.016.132
2021-06-24 00:00:00-04:00,34.094.538,34.277.467,34.042.275,34.138.092
2021-06-25 00:00:00-04:00,34.077.107,34.329.724,33.876.756,33.955.154
2021-06-28 00:00:00-04:00,33.981.297,34.155.516,33.885.480,34.077.118
2021-06-29 00:00:00-04:00,34.085.820,34.216.482,33.955.155,34.059.685
2021-06-30 00:00:00-04:00,34.094.528,34.207.771,33.815.779,34.111.950
2021-01-07 00:00:00-04:00,34.120.660,34.521.364,34.068.396,34.460.388
2021-02-07 00:00:00-04:00,34.373.276,34.695.582,34.303.590,34.608.471
2021-06-07 00:00:00-04:00,34.390.699,34.538.787,34.007.420,34.225.193
2021-07-07 00:00:00-04:00,34.164.219,34.286.171,33.946.446,34.277.458
2021-08-07 00:00:00-04:00,33.972.577,34.251.326,33.911.600,34.190.350
2021-09-07 00:00:00-04:00,34.434.259,34.930.781,34.373.283,34.503.948
2021-12-07 00:00:00-04:00,34.547.501,35.061.446,34.495.235,34.634.609
2021-07-13 00:00:00-04:00,34.643.326,34.669.457,34.434.262,34.538.795
2021-07-14 00:00:00-04:00,34.599.767,34.869.803,34.547.500,34.800.117
2021-07-15 00:00:00-04:00,34.800.113,35.009.174,34.721.715,34.922.066
2021-07-16 00:00:00-04:00,34.965.631,35.148.560,34.782.703,35.148.560
2021-07-19 00:00:00-04:00,34.904.653,35.148.558,34.564.928,34.974.342
2021-07-20 00:00:00-04:00,35.061.447,36.333.240,35.017.893,35.758.320
2021-07-21 00:00:00-04:00,35.923.823,35.923.823,35.296.636,35.732.182
2021-07-22 00:00:00-04:00,35.819.292,36.193.862,35.627.654,36.124.176
2021-07-23 00:00:00-04:00,36.115.465,36.437.771,36.080.620,36.307.106
2021-07-26 00:00:00-04:00,36.254.836,36.533.585,36.054.485,36.420.345
2021-07-27 00:00:00-04:00,36.429.058,36.760.073,36.219.997,36.672.962
2021-07-28 00:00:00-04:00,36.890.739,38.101.559,36.803.631,37.848.942
2021-07-29 00:00:00-04:00,37.998.365,38.059.893,37.462.186,37.611.614
2021-07-30 00:00:00-04:00,37.690.721,37.963.203,37.523.712,37.629.192
2021-02-08 00:00:00-04:00,38.059.887,38.798.232,38.015.939,38.640.015
2021-03-08 00:00:00-04:00,38.824.603,40.310.084,38.736.706,40.151.867
2021-04-08 00:00:00-04:00,39.861.802,40.257.344,39.562.948,39.721.165
2021-05-08 00:00:00-04:00,39.554.163,39.677.220,39.290.469,39.606.903
2021-06-08 00:00:00-04:00,39.633.268,39.826.645,39.228.938,39.615.688
2021-09-08 00:00:00-04:00,39.650.849,40.459.510,39.650.849,40.415.562
2021-10-08 00:00:00-04:00,40.608.938,42.692.122,40.336.452,42.358.109
2021-11-08 00:00:00-04:00,41.997.728,42.261.425,40.661.676,40.705.627
2021-12-08 00:00:00-04:00,40.872.639,41.663.723,40.732.002,41.523.087
2021-08-13 00:00:00-04:00,41.672.508,42.630.598,41.593.400,42.613.018
2021-08-16 00:00:00-04:00,42.393.274,43.043.722,41.760.407,42.990.982
2021-08-17 00:00:00-04:00,42.876.708,44.379.769,42.815.180,44.318.237
2021-08-18 00:00:00-04:00,44.151.236,45.583.977,43.219.515,43.342.575
2021-08-19 00:00:00-04:00,42.630.597,43.913.909,42.419.640,42.894.291
2021-08-20 00:00:00-04:00,43.052.504,43.711.740,42.771.231,42.823.971
2021-08-23 00:00:00-04:00,44.203.973,45.144.483,43.597.473,43.887.539
2021-08-24 00:00:00-04:00,43.720.539,43.993.021,42.402.067,42.525.124
2021-08-25 00:00:00-04:00,42.226.265,42.437.219,41.250.595,41.760.403
2021-08-26 00:00:00-04:00,41.927.419,42.331.749,41.575.825,41.646.145
2021-08-27 00:00:00-04:00,41.637.345,41.751.614,40.899.001,40.960.529
2021-08-30 00:00:00-04:00,40.608.942,41.452.763,40.573.782,41.101.170
2021-08-31 00:00:00-04:00,41.066.010,41.435.181,40.371.614,40.494.671
2021-01-09 00:00:00-04:00,40.600.149,40.661.677,39.923.333,40.468.304
2021-02-09 00:00:00-04:00,40.855.056,41.197.858,40.547.414,41.171.490
2021-03-09 00:00:00-04:00,41.224.230,41.338.495,40.731.999,41.171.490
2021-07-09 00:00:00-04:00,41.303.341,41.751.620,40.907.799,41.092.384
2021-08-09 00:00:00-04:00,40.881.424,41.127.541,40.652.890,40.881.424
2021-09-09 00:00:00-04:00,40.846.265,41.066.010,40.301.294,40.459.511
2021-10-09 00:00:00-04:00,40.670.461,40.740.778,40.002.434,40.072.754
2021-09-13 00:00:00-04:00,40.204.612,40.283.721,38.850.980,39.184.994
2021-09-14 00:00:00-04:00,39.264.092,39.782.691,39.158.615,39.299.252
2021-09-15 00:00:00-04:00,39.167.408,39.879.381,39.088.300,39.351.994
2021-09-16 00:00:00-04:00,39.448.685,39.545.373,38.701.549,39.088.303
2021-09-17 00:00:00-04:00,38.824.605,39.079.510,38.068.684,38.578.491
2021-09-20 00:00:00-04:00,38.138.995,39.246.513,38.138.995,38.850.971
2021-09-21 00:00:00-04:00,38.894.928,39.316.838,38.543.334,38.604.862
2021-09-22 00:00:00-04:00,38.666.389,39.017.980,38.525.753,38.631.229
2021-09-23 00:00:00-04:00,38.921.298,39.308.052,38.807.033,38.842.190
2021-09-24 00:00:00-04:00,38.736.701,39.035.555,38.508.168,38.622.433
2021-09-27 00:00:00-04:00,38.604.860,38.789.449,38.244.478,38.297.218
2021-09-28 00:00:00-04:00,37.857.728,38.042.314,37.295.181,37.831.360
2021-09-29 00:00:00-04:00,37.989.576,38.402.695,37.866.519,38.262.058
2021-09-30 00:00:00-04:00,38.490.601,38.719.134,37.769.836,37.804.993
2021-01-10 00:00:00-04:00,37.374.287,37.884.094,36.653.522,37.734.669
2021-04-10 00:00:00-04:00,37.734.667,38.103.837,37.101.799,37.286.385
2021-05-10 00:00:00-04:00,37.383.075,37.611.612,37.163.330,37.198.490
2021-06-10 00:00:00-04:00,36.969.955,37.093.012,36.644.730,36.934.795
2021-07-10 00:00:00-04:00,37.374.292,37.761.043,37.101.806,37.567.669
2021-08-10 00:00:00-04:00,37.558.873,37.717.090,37.216.071,37.312.759
2021-11-10 00:00:00-04:00,37.312.765,37.462.191,36.926.011,36.969.963
2021-12-10 00:00:00-04:00,37.057.855,37.101.804,36.618.365,36.785.370
2021-10-13 00:00:00-04:00,36.697.471,36.838.108,35.985.495,36.407.406
2021-10-14 00:00:00-04:00,36.530.466,36.882.057,36.495.306,36.627.151
2021-10-15 00:00:00-04:00,36.829.323,36.943.588,36.372.252,36.468.941
2021-10-18 00:00:00-04:00,36.433.780,36.653.525,36.073.398,36.319.511
2021-10-19 00:00:00-04:00,36.565.628,37.093.019,36.512.891,36.996.330
2021-10-20 00:00:00-04:00,37.022.688,37.892.881,37.005.108,37.620.396
2021-10-21 00:00:00-04:00,37.848.935,37.875.303,37.295.175,37.673.138
2021-10-22 00:00:00-04:00,37.637.986,37.963.208,37.470.981,37.936.840
2021-10-25 00:00:00-04:00,37.971.996,38.007.156,37.418.236,37.928.047
2021-10-26 00:00:00-04:00,38.086.268,38.464.227,37.725.882,38.288.433
2021-10-27 00:00:00-04:00,38.200.528,38.288.428,37.514.923,37.769.829
2021-10-28 00:00:00-04:00,37.752.257,38.385.121,37.743.465,37.954.422
2021-10-29 00:00:00-04:00,37.875.305,38.525.752,37.673.139,38.446.644
2021-01-11 00:00:00-04:00,38.798.240,38.930.089,38.182.952,38.358.749
2021-02-11 00:00:00-04:00,39.624.481,40.468.302,37.840.147,39.949.703
2021-03-11 00:00:00-04:00,40.011.238,40.424.360,39.097.096,39.395.950
2021-04-11 00:00:00-04:00,39.271.805,39.431.411,38.402.843,38.881.657
2021-05-11 00:00:00-04:00,42.641.262,43.279.685,41.275.747,43.102.345
2021-08-11 00:00:00-05:00,43.102.335,43.261.941,42.206.769,42.854.061
2021-09-11 00:00:00-05:00,42.854.062,42.898.396,41.807.759,41.940.762
2021-10-11 00:00:00-05:00,42.029.437,43.634.356,42.029.437,43.465.885
2021-11-11 00:00:00-05:00,43.652.091,44.778.196,43.208.742,44.494.453
2021-12-11 00:00:00-05:00,44.707.260,44.769.332,43.953.569,44.095.440
2021-11-15 00:00:00-05:00,44.095.440,44.423.517,43.776.228,44.024.506
2021-11-16 00:00:00-05:00,43.864.892,44.476.711,43.350.606,43.980.160
2021-11-17 00:00:00-05:00,44.281.645,45.301.348,44.059.971,45.106.274
2021-11-18 00:00:00-05:00,45.310.213,45.851.099,44.875.734,45.585.091
2021-11-19 00:00:00-05:00,46.072.773,46.853.067,44.937.802,45.044.205
2021-11-22 00:00:00-05:00,45.177.210,45.638.292,44.671.793,45.398.884
2021-11-23 00:00:00-05:00,44.849.136,45.620.561,44.600.858,45.292.484
2021-11-24 00:00:00-05:00,45.381.143,45.514.149,44.964.395,45.124.001
2021-11-26 00:00:00-05:00,47.917.106,48.715.132,47.216.615,47.881.638
2021-11-29 00:00:00-05:00,48.901.342,49.389.024,46.205.782,46.462.925
2021-11-30 00:00:00-05:00,46.383.119,48.289.516,46.028.439,47.642.227
2021-01-12 00:00:00-05:00,46.524.993,48.919.072,45.984.107,48.484.592
2021-02-12 00:00:00-05:00,47.722.029,48.839.270,46.790.998,47.030.407
2021-03-12 00:00:00-05:00,47.624.496,48.245.185,47.083.611,48.121.048
2021-06-12 00:00:00-05:00,47.686.566,47.784.103,45.443.223,45.647.163
2021-07-12 00:00:00-05:00,45.443.218,46.551.589,44.689.527,45.859.966
2021-08-12 00:00:00-05:00,46.773.261,47.065.873,45.248.141,45.576.221
2021-09-12 00:00:00-05:00,45.673.764,46.861.938,45.673.764,46.179.184
2021-10-12 00:00:00-05:00,45.398.883,46.861.930,45.319.080,46.799.862
2021-12-13 00:00:00-05:00,47.385.079,49.415.616,47.385.079,48.945.667
2021-12-14 00:00:00-05:00,48.564.390,49.610.692,48.165.375,49.247.147
2021-12-15 00:00:00-05:00,49.752.569,52.244.186,49.557.495,52.137.783
2021-12-16 00:00:00-05:00,51.747.635,54.469.794,51.206.749,54.310.188
2021-12-17 00:00:00-05:00,53.139.745,54.256.981,52.049.108,52.740.730
2021-12-20 00:00:00-05:00,53.733.836,54.718.070,53.051.083,54.106.251
2021-12-21 00:00:00-05:00,53.210.675,53.237.278,50.683.591,52.270.779
2021-12-22 00:00:00-05:00,52.536.795,53.724.969,51.623.498,52.802.803
2021-12-23 00:00:00-05:00,53.042.210,53.272.753,51.703.299,52.057.976
2021-12-27 00:00:00-05:00,52.182.116,52.652.068,51.632.365,52.492.462
2021-12-28 00:00:00-05:00,52.359.444,52.714.124,50.612.654,51.437.279
2021-12-29 00:00:00-05:00,50.816.603,51.455.022,50.603.794,51.056.011
2021-12-30 00:00:00-05:00,51.206.742,52.084.573,51.011.668,51.783.096
2021-12-31 00:00:00-05:00,51.898.368,53.024.474,51.818.566,52.359.451
2022-03-01 00:00:00-05:00,51.871.768,51.916.103,49.956.503,50.231.380
